STR_Nr;Region;ASC_Standort;STR_Bezeichnung;Verkehrsstelle;GEB_Bezeichnung;GEB_Nr;Gps Lon;Gps Lat;ENT_Nr;Strasse;Nr;STR_km;Ort;Plz;Bl;Blitzschutz;Ableiter;Gebäudeart;SLT_Haus;M2_Geb;M2_Ueberdacht;Argus;Nbr;FI_Schalter
2064010;SAE-Ost 3;ASC Wr. Neustadt;BF.EBENFURTH;Bahnhof;SH-WHZ 1 UMFAHRUNG EBENFURTH;10001241;;;6576;BAHNHOFBEREICH;0;37,33;EBENFURTH;2490;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1672020;SAE-Ost 3;ASC Wr. Neustadt;ASPANG-AUSSCHLAG=Z.;Strecke;SH KL. HARTBERTUNNEL NORDPORTAL;10018959;;;20207375;NORDPORTAL KL. HARTBERTUNNEL;0;5,508;ASPANG;2870;N;KEIN BLITZSCHUTZ;0;Schaltstation Tunnel;Nein;;;Ja;Nein;
2054010;SAE-Ost 3;ASC Wr. Neustadt;BF.LEOBERSDORF;Bahnhof;SH LS KM34,280 (Abzweig Witt);10001351;;;6712;BHFBEREICH;0;34,28;LEOBERSDORF;2544;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2064010;SAE-Ost 3;ASC Wr. Neustadt;BF.EBENFURTH;Bahnhof;SH- NEBEN STW 3 EBENFURTH;10001243;;;6578;BAHNHOFBEREICH;0;38,747;EBENFURTH;2490;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2063010;SAE-Ost 3;ASC Wr. Neustadt;BF.WAMPERSDORF;Bahnhof;SH 2 WHZ 1;10001245;;;6581;BAHNHOFBEREICH;0;30,39;WAMPERSDORF;2483;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2054050;SAE-Ost 3;ASC Wr. Neustadt;BF.FELIXDORF;Bahnhof;SH WHZ 1(SOLLENAU );10001358;;;6719;BHFBEREICH;0;38,89;FELIXDORF;2603;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1081100;SAE-Ost 3;ASC Wr. Neustadt;MATTERSBURG-LOIPERSBACH=SCH.;Strecke;HALTESTELLGEB.MARZ/ROHRBACH;15297;16,42861476;47,71755064;6746;STRECKE;0;19,492;MARZ;7221;B;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;41,43;;Ja;Nein;
1071120;SAE-Ost 3;ASC Wr. Neustadt;BERNDORF FABRIK-POTTENSTEIN/T.;Strecke;SH-Technik-ET Berndorf/Stadt;10019224;;;20239681;BAHNGASSE;32;12,12;BERNDORF STADT;2562;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071120;SAE-Ost 3;ASC Wr. Neustadt;BERNDORF FABRIK-POTTENSTEIN/T.;Strecke;SH-EK 11.923 Berndorf/Stadt;10019223;;;20239678;BAHNGASSE;32;11,923;BERNDORF STADT;2562;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071110;SAE-Ost 3;ASC Wr. Neustadt;BF.BERNDORF FABRIK;Bahnhof;SH-Technik-ET  Berndorf/Fabrik;10019222;;;20239672;Bf.Berndorf/Fabrik;X;10,015;BERNDORF;2560;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671140;SAE-Ost 3;ASC Wr. Neustadt;SEEBENSTEIN-SCHEIBLINGKIRCHEN=W.;Strecke;SH-EK  71,076;10001160;;;6373;NB;0;71,076;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071130;SAE-Ost 3;ASC Wr. Neustadt;BF.POTTENSTEIN/TRIESTING;Bahnhof;SH-Technik-ST Pottenstein;10019233;;;20239708;Bahngasse;X;14,661;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071130;SAE-Ost 3;ASC Wr. Neustadt;BF.POTTENSTEIN/TRIESTING;Bahnhof;SH-Technik-ET Pottenstein;10019232;;;20239707;Bahngasse;X;14,555;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1081090;SAE-Ost 3;ASC Wr. Neustadt;BF.MATTERSBURG;Bahnhof;SH 13  EK16,807;10004711;;;9025;BAHNHOFSBEREICH;O;98;MATTERSBURG;7210;B;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2053130;SAE-Ost 3;ASC Wr. Neustadt;BF.BAD VÖSLAU;Bahnhof;AUFNAHMSGEBÄUDE;1478;16,22354117;47,96931916;3142;BAHNSTR.;28;30,35;BAD VÖSLAU;2540;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;617,57;;Ja;Nein;
1671050;SAE-Ost 3;ASC Wr. Neustadt;BF.LANZENKIRCHEN;Bahnhof;Technik-SH-ET Lanzenkirchen;10021516;;;24837735;Bahngasse;34;58,36;LANZENKIRCHEN;2821;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
1671140;SAE-Ost 3;ASC Wr. Neustadt;SEEBENSTEIN-SCHEIBLINGKIRCHEN=W.;Strecke;SH-EK 71,345;10001159;;;6370;NB;0;71,345;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
7671090;SAE-Ost 3;ASC Wr. Neustadt;BF.GRAFENDORF;Bahnhof;AUFNAHMEGEBÄUDE-GRAFENDORF;1382;16,00332414;47,34665098;1544;NB;NB;62,31;GRAFENDORF;8232;St;BLITZSCHUTZ;5;Betriebsgebäude;Nein;61,53;;Ja;Nein;
2054080;SAE-Ost 3;ASC Wr. Neustadt;FELIXDORF 2-WIENER NEUSTADT;Strecke;WÄCHTERHAUS 83   NB-NORD;14020;;;20210066;BADENER STRASSE;13B;45,409;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;50;;Nein;Nein;
2054080;SAE-Ost 3;ASC Wr. Neustadt;FELIXDORF 2-WIENER NEUSTADT;Strecke;BLOCKPOSTEN 2 NB-NORD (EHEM.HST.GEB);2193;16,23919056;47,83626568;20210052;BADENER STRAßE;13;45,365;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;30;;Ja;Nein;
1071130;SAE-Ost 3;ASC Wr. Neustadt;BF.POTTENSTEIN/TRIESTING;Bahnhof;SH-Technik-IKT Pottenstein;10019231;;;20239704;Bahngasse;X;14,65;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2054070;SAE-Ost 3;ASC Wr. Neustadt;ÜST.FELIXDORF 2;Überleitstelle;SH-WHZ ÜST.FELIXDORF;10018977;;;20210050;GLEISBEREICH;0;43,05;THERESIENFELD;2604;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2054060;SAE-Ost 3;ASC Wr. Neustadt;FELIXDORF-FELIXDORF 2;Strecke;SH-HEIßLÄUFER (THERESIENFELD);10018976;;;20210020;HST.BEREICH;0;42,7;THERESIENFELD;2604;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2054060;SAE-Ost 3;ASC Wr. Neustadt;FELIXDORF-FELIXDORF 2;Strecke;HSTGEBÄUDE (THERESIENFELD);991;16,24440833;47,86070106;20210010;BAHNSTRAßE;11;42,612;THERESIENFELD;2604;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;308;;Ja;Nein;
1672040;SAE-Ost 3;ASC Wr. Neustadt;AUSSCHLAG=Z.-TAUCHEN=SCH.;Strecke;SH-EK  7,835 AUSSCHLAG/Z;10018960;;;20207405;HST-BEREICH;0;7,835;MITTEREGG;2872;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1672040;SAE-Ost 3;ASC Wr. Neustadt;AUSSCHLAG=Z.-TAUCHEN=SCH.;Strecke;MÖNICHKIRCHEN  WH  (IMMO);13944;;;20207394;MITTEREGG;65;9,448;MITTEREGG;2872;N;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;68,34;;Nein;Nein;
1071120;SAE-Ost 3;ASC Wr. Neustadt;BERNDORF FABRIK-POTTENSTEIN/T.;Strecke;SH-EK 14,311 Berndorf/Stadt-Pottenstein;10019230;;;20239700;Bf.Pottenstein;X;14,311;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671150;SAE-Ost 3;ASC Wr. Neustadt;BF.SCHEIBLINGKIRCHEN=WARTH;Bahnhof;SH-EK 72,572;10001161;;;6380;BF.-BEREICH;0;72,572;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671130;SAE-Ost 3;ASC Wr. Neustadt;BF.SEEBENSTEIN;Bahnhof;SH  EK-68,173;10001156;;;6356;BAHNSTR.;0;68,173;SEEBENSTEIN;2824;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
7671290;SAE-Ost 3;ASC Wr. Neustadt;AB*VERDICHTER*;Anschlußbahn;SH-EK 19,146 Nähe Fürstenfeld;10020376;;;21268476;Loipersdorferstr.;0;19,146;FÜRSTENFELD;8280;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
1071120;SAE-Ost 3;ASC Wr. Neustadt;BERNDORF FABRIK-POTTENSTEIN/T.;Strecke;SH-EK 14,094 Berndorf/Stadt-Pottenstein;10019229;;;20239699;Strecke Berndorf/Stadt-Pottenstein;X;14,094;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
7671270;SAE-Ost 3;ASC Wr. Neustadt;BF.FÜRSTENFELD;Bahnhof;ROTTENUNTERKUNFT-FÜRSTENFELD;338;16,08371092;47,04347889;1542;NB;NB;20,26;FÜRSTENFELD;8280;St;BLITZSCHUTZ;7;Betriebsgebäude;Nein;214,57;;Ja;Nein;
1611230;SAE-Ost 3;ASC Wr. Neustadt;BF.TATTENDORF;Bahnhof;TATTENDORF GÜTERSCHUPPEN 1;11324;16,30659271;47,95622121;3093;RECHTE BAHNZEILE;1;33,34;TATTENDORF;2523;N;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;85,5;;Ja;Nein;
7671270;SAE-Ost 3;ASC Wr. Neustadt;BF.FÜRSTENFELD;Bahnhof;AUFNAHMEGEBÄUDE-FÜRSTENFELD;1856;16,08363251;47,04215899;1541;BAHNHOFSTRASSE;15;20,12;FÜRSTENFELD;8280;St;BLITZSCHUTZ;6;Betriebsgebäude;Nein;555;;Ja;Nein;
1611230;SAE-Ost 3;ASC Wr. Neustadt;BF.TATTENDORF;Bahnhof;TATTENDORF AG.;1013;16,3058997;47,95571825;3091;RECHTE BAHNZEILE;1;33,42;TATTENDORF;2523;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;327,14;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;PR-NB VERSCHUBUNTERKUNFT BEI DREHSCHEIBE;18605;16,22895238;47,80159479;6897;NEUNKIRCHNERSTRAßE;82;49,272;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;50;;Ja;Nein;
1671270;SAE-Ost 3;ASC Wr. Neustadt;BF.ASPANG;Bahnhof;SH-EK 0,468;10021728;;;24856136;Bf-Bereich;XX;0,468;ASPANG;2870;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
1671240;SAE-Ost 3;ASC Wr. Neustadt;AB*HARTMANN*-AB*SÄGEWERK*;Strecke;SH-EK 79,357;10021726;;;24856100;Strecke;XX;79,357;EDLITZ;2842;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
2053090;SAE-Ost 3;ASC Wr. Neustadt;BF.PFAFFSTÄTTEN;Bahnhof;WOHNGEB. ALBRECHTSTR.;13415;;;3174;ALBRECHTGASSE;25;24,01;PFAFFSTÄTTEN;2511;N;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;884,57;;Nein;Ja;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 6;10001681;;;6952;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 5;10001682;;;6951;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
2053090;SAE-Ost 3;ASC Wr. Neustadt;BF.PFAFFSTÄTTEN;Bahnhof;WEICHENHEIZUNGSBOX 2;15567;;;3166;GMÖLGASSE;ON;23,98;PFAFFSTÄTTEN;2511;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;2,86;;Nein;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 4;10001683;;;6950;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
2053090;SAE-Ost 3;ASC Wr. Neustadt;BF.PFAFFSTÄTTEN;Bahnhof;WÄCHTERHAUS 49  (IMMO);16193;;;3164;ALBRECHTSGASSE;25;22,65;PFAFFSTÄTTEN;2511;N;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;112,57;;Nein;Nein;
1671180;SAE-Ost 3;ASC Wr. Neustadt;AB*RAYER*-EDLITZ=G.;Strecke;SH EK 76,188 PETERSBAUMGARTEN;10019084;;;20224695;STRECKE;XX;76,188;PETERSBAUMGARTEN;2840;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 2;10001685;;;6948;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 1;10001680;;;6947;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
1071050;SAE-Ost 3;ASC Wr. Neustadt;BF.ENZESFELD=LINDABRUNN;Bahnhof;SH-Technik-ST Enzesfeld;10019242;;;20240011;HAUPTSTRAßE;X;5,148;ENZESFELD/LINDABRUNN;2551;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071120;SAE-Ost 3;ASC Wr. Neustadt;BERNDORF FABRIK-POTTENSTEIN/T.;Strecke;SH-EK 12,168 Berndorf/Stadt;10019226;;;20239684;Bf.Berndorf/Stadt;X;12,168;BERNDORF STADT;2562;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671180;SAE-Ost 3;ASC Wr. Neustadt;AB*RAYER*-EDLITZ=G.;Strecke;SH-EK 75,264 WARTH;10019082;;;20224688;ORTSTEIL WARTH;XX;75,264;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671180;SAE-Ost 3;ASC Wr. Neustadt;AB*RAYER*-EDLITZ=G.;Strecke;SH-EK 74,670 WARTH;10019081;;;20224686;ORTSTEIL WARTH;XX;74,67;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671180;SAE-Ost 3;ASC Wr. Neustadt;AB*RAYER*-EDLITZ=G.;Strecke;SH EK75,865   PETERSBAUMGARTEN;10019083;;;20224690;STRECKE;XX;75,865;PETERSBAUMGARTEN;2840;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671160;SAE-Ost 3;ASC Wr. Neustadt;SCHEIBLINGKIRCHEN=W.-AB*RAYER*;Strecke;SH-EK 73,993 NACH BF.SCHEIBLING;10019079;;;20224653;STR.SCHEIBLING-PETERSBAUMGARTEN;XX;73,993;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071050;SAE-Ost 3;ASC Wr. Neustadt;BF.ENZESFELD=LINDABRUNN;Bahnhof;SH-Technik-ET Enzesfeld;10019243;;;20240012;Hauptstraße;X;5,145;ENZESFELD/LINDABRUNN;2551;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071050;SAE-Ost 3;ASC Wr. Neustadt;BF.ENZESFELD=LINDABRUNN;Bahnhof;SH-Technik-IKT Enzesfeld;10019244;;;20240014;Hauptstraße;X;5,144;ENZESFELD/LINDABRUNN;2551;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671160;SAE-Ost 3;ASC Wr. Neustadt;SCHEIBLINGKIRCHEN=W.-AB*RAYER*;Strecke;SH-EK 73,874 NACH BF.SCHEIBLING;10019078;;;20224652;STR.SCHEIBLING-PETERSBAUMGARTEN;XX;73,874;SCHEIBLINGKIRCHEN-WARTH;2831;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1671120;SAE-Ost 3;ASC Wr. Neustadt;AB*HAMBURGER*-SEEBENSTEIN;Strecke;HST-GEB.SAUTERN/SCH;16849;16,1556993;47,7072246;20224641;SAUTERN;XX;67,005;PITTEN;2823;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;16,29;;Ja;Nein;
7671020;SAE-Ost 3;ASC Wr. Neustadt;FRIEDBERG-ROHRBACH=V.;Strecke;HALTESTELLENGEBÄUDE-LAFNITZ  ( IMMO);1207;;;1571;NB;NB;65,13;LAFNITZ;8233;St;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;24,86;;Nein;Nein;
1071040;SAE-Ost 3;ASC Wr. Neustadt;WITTMANNSDORF-ENZESFELD=L.;Strecke;SH-EK 3,610 Wittmannsdorf-Enzesfeld;10019245;;;20240036;Strecke Wittmannsdorf-Enzesfeld;X;3,61;ENZESFELD/LINDABRUNN;2551;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
7671130;SAE-Ost 3;ASC Wr. Neustadt;BF.HARTBERG;Bahnhof;GARAGE-HARTBERG LEIHSTR.  (IMMO);17196;;;1570;LEIHSTRASSE;12;0,04;HARTBERG;8230;St;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;20,25;;Nein;Nein;
1071040;SAE-Ost 3;ASC Wr. Neustadt;WITTMANNSDORF-ENZESFELD=L.;Strecke;SH-EK 2,947 Wittmannsdorf-Enzesfeld;10019246;;;20240039;Strecke  Wittmannsdorf-Enzesfeld;X;2,947;ENZESFELD/LINDABRUNN;2551;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1071020;SAE-Ost 3;ASC Wr. Neustadt;LEOBERSDORF-WITTMANNSDORF;Strecke;SH-EK 1,055 Leobersdorf-Wittmannsdorf;10019247;;;20240047;Strecke Leobersdorf-Wittmannsdorf;X;1,055;LEOBERSDORF;2544;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
7671100;SAE-Ost 3;ASC Wr. Neustadt;GRAFENDORF-HARTBERG;Strecke;SH KM 54,201 ST.JOHANN;10016956;;;1197202;BAHNHOF;X;54,201;ST. JOHANN I.D. HAIDE;8295;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;LADESTATION;16108;16,23439953;47,81046479;6981;BAHNHOF;0;48,246;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;88;;Ja;Nein;
1071130;SAE-Ost 3;ASC Wr. Neustadt;BF.POTTENSTEIN/TRIESTING;Bahnhof;AG POTTENSTEIN;1289;16,08964123;47,96152406;3232;BAHNSTRAßE;19;14,671;POTTENSTEIN;2563;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;467,43;;Ja;Nein;
1672090;SAE-Ost 3;ASC Wr. Neustadt;BF.FRIEDBERG;Bahnhof;SH-Technik LS;10021730;;;24856204;Bahnhofbereich;XX;21,9;FRIEDBERG;8240;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
2053100;SAE-Ost 3;ASC Wr. Neustadt;PFAFFSTÄTTEN-ÜST.BADEN FBF. 1;Strecke;WHZ SH;10012065;;;12092;DAMMGASSE;?;26,7;BADEN;2500;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;7;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;CONTAINER BRÜCKENM. 3;10001684;;;6949;BAHNHOF;0;48,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;15,6;;Nein;Nein;
1081090;SAE-Ost 3;ASC Wr. Neustadt;BF.MATTERSBURG;Bahnhof;RUK MATTERSBURG;148;16,40917936;47,73594568;5576;BAHNHOFPLATZ;1;16,982;MATTERSBURG;7210;B;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;111,57;;Ja;Nein;
1081090;SAE-Ost 3;ASC Wr. Neustadt;BF.MATTERSBURG;Bahnhof;AG MATTERSBURG;1464;16,40881198;47,73557893;5579;BAHNHOFPLATZ;1;16,999;MATTERSBURG;7210;B;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;739,43;;Ja;Nein;18
7671050;SAE-Ost 3;ASC Wr. Neustadt;BF.DECHANTSKIRCHEN;Bahnhof;SH-HOA KM 73,970 DECHANTSKIRCHEN;10016936;;;1197140;BAHNHOF;XX;73,97;DECHANDSKIRCHEN;8241;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
1081090;SAE-Ost 3;ASC Wr. Neustadt;BF.MATTERSBURG;Bahnhof;KWD GARAGE Sozialgebäude MATTERSBURG;4502;16,4090793;47,73501752;5584;BAHNHOFPLATZ;1;17,065;MATTERSBURG;7210;B;BLITZSCHUTZ;6;Werkstätte;Nein;750;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;PERSONENTUNNEL;0;;;11712;BAHNHOFSPLATZ;0;48,118;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;;800;Nein;Nein;
2054050;SAE-Ost 3;ASC Wr. Neustadt;BF.FELIXDORF;Bahnhof;Technikstation-ET;10020156;;;20978603;MÜHLSTRAßE;2;39,66;FELIXDORF;2603;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
1071050;SAE-Ost 3;ASC Wr. Neustadt;BF.ENZESFELD=LINDABRUNN;Bahnhof;AG ENZESFELD/L;871;16,1871637;47,9212091;3217;HAUPTSTRAßE;05.Jul;5,14;ENZESFELD/LINDABRUNN;2551;N;BLITZSCHUTZ;6;Betriebsgebäude;Nein;279,67;;Ja;Nein;
2053130;SAE-Ost 3;ASC Wr. Neustadt;BF.BAD VÖSLAU;Bahnhof;WOHNGEBÄUDE BAD VÖSLAU CASTELIGASSE 6(4);13413;;;3156;CASTELLIG.;4;30,18;BAD VÖSLAU;2540;N;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;698,57;;Nein;Ja;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;SH-ZVA 2 -  (STEINFELD);10021376;;;24824961;Steinfeld;0;0,52;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;0
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;PR-NB RUNDSCHUPPEN;11087;16,23045585;47,80225709;5680;NEUNKIRCHNERSTRAßE;82;49,155;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;3716,84;;Ja;Nein;
2053100;SAE-Ost 3;ASC Wr. Neustadt;PFAFFSTÄTTEN-ÜST.BADEN FBF. 1;Strecke;BADEN AUFNAHMSGEBÄUDE;18608;16,24285465;48,00439013;5875;HÖTZENDORFERPLATZ;1;26;BADEN;2500;N;BLITZSCHUTZ;3;Betriebsgebäude;Nein;1456,9;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;WG - MAXIMILIANSTRAßE   IMMO;132230;;;5612;MAXIMILIANSTRAßE;16;48;WR. NEUSTADT;2700;N;BLITZSCHUTZ;9;Büro/Verwaltungsgebäude;Nein;2016,57;;Nein;Nein;
7671090;SAE-Ost 3;ASC Wr. Neustadt;BF.GRAFENDORF;Bahnhof;SH EK 62,157 GRAFENDORF;10016976;;;1197220;BAHNHOF;XX;62,157;GRAFENDORF;8232;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;WG - ARNDTGASSE,FISCHLGASSE 36  IMMO;12646;;;5613;ARNDTGASSE;7;48;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;256,75;;Nein;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;WG - BLOCK A, FISCHLKOLONIE   IMMO;13522;;;5614;ULSCHALKGASSE;21-31;48;WR. NEUSTADT;2700;N;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;1072,4;;Nein;Nein;
2053100;SAE-Ost 3;ASC Wr. Neustadt;PFAFFSTÄTTEN-ÜST.BADEN FBF. 1;Strecke;BADEN BLOCKPOSTEN FRACHTENBF.;57004040;;;5876;VÖSLAUERSTR.;107;26,06;BADEN;2500;N;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;14,64;;Nein;Nein;
2055010;SAE-Ost 3;ASC Wr. Neustadt;BF.WIENER NEUSTADT;Bahnhof;WG - BLOCK B, FISCHLKOLONIE /48-50   IMMO;13523;;;5615;ULSCHALKGASSE;21-31;48;WR. NEUSTADT;2700;N;BLITZSCHUTZ;9;Büro/Verwaltungsgebäude;Nein;931,91;;Nein;Nein;
2053100;SAE-Ost 3;ASC Wr. Neustadt;PFAFFSTÄTTEN-ÜST.BADEN FBF. 1;Strecke;BADEN WOHNGEBÄUDE 3;12689;;;5878;FERD.PICHLERG.;3;26,06;BADEN;2500;N;KEIN BLITZSCHUTZ;0;Wohngebäude;Nein;931,43;;Nein;Ja;
