BK;WE;Objekt-Nr;Objekt-Bez.;aus SAP;Land;PLZ;Ort;Straße;Rahmenplanstrecke;Bahnhof;Bahnhofskategorie;Streckennummer;km von;km bis;Betriebsstelle;Region/Standort;BLM;Objektbetreuer
8300;1131301;20090;VS_Herzogenburg (in Ho) (Ho);ja;AT;3130;Herzogenburg;;045 - Tulln (a) - St.Pölten Hbf (a);Herzogenburg;Kategorie 5;1102 - HERZOGENBURG (E) - ST.PÖLTEN (;36,877;36,877;Herzogenburg (in Ho);IMM NÖ-West (St. Pölten);Pappenscheller Sepp;Spiegel Josef
8300;1211021;20091;VS_Unter Radlberg (in Ho) (Hor);ja;AT;3105;Unterradlberg;;045 - Tulln (a) - St.Pölten Hbf (a);Unter Radlberg;Kategorie 6;1102 - HERZOGENBURG (E) - ST.PÖLTEN (;39,383;39,383;Unter Radlberg (in Ho);IMM NÖ-West (St. Pölten);Pappenscheller Sepp;Spiegel Josef
8300;1211021;20092;VS_Ober Radlberg (Ho  H1);ja;AT;3100;Oberradlberg;;045 - Tulln (a) - St.Pölten Hbf (a);Ober Radlberg;Kategorie 6;1102 - HERZOGENBURG (E) - ST.PÖLTEN (;41,427;41,427;Ober Radlberg;IMM NÖ-West (St. Pölten);Pappenscheller Sepp;Spiegel Josef
8300;1211021;20093;VS_Viehofen (Vn);ja;AT;3107;Viehhofen;;045 - Tulln (a) - St.Pölten Hbf (a);Viehofen;Kategorie 6;1102 - HERZOGENBURG (E) - ST.PÖLTEN (;43,11;43,11;Viehofen;IMM NÖ-West (St. Pölten);Pappenscheller Sepp;Spiegel Josef
8300;1211111;20094;VS_Hst außer Betrieb (Ah  H1K);ja;AT;3465;Königsbrunn am Wagram;;059 - Stockerau (a) - Krems a.d. Donau (e);Königsbrunn-Unterstockstall;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;4,372;4,372;Königsbrunn-Unterstockstall;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20095;VS_Kirchberg am Wagram (Kch);ja;AT;3470;Kirchberg/Wagram;;059 - Stockerau (a) - Krems a.d. Donau (e);Kirchberg am Wagram;Kategorie 5;1111 - ABSDORF=HIPPERSDORF (A) - KREM;7,401;7,401;Kirchberg am Wagram;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20096;VS_Fels (Fs);ja;AT;3481;Fels/Wagram;;059 - Stockerau (a) - Krems a.d. Donau (e);Fels;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;12,824;12,824;Fels;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20097;VS_Wagram-Grafenegg (Fs  H1);ja;AT;3483;Wagram/Grafenegg;;059 - Stockerau (a) - Krems a.d. Donau (e);Wagram-Grafenegg;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;16,469;16,469;Wagram-Grafenegg;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20098;VS_Etsdorf-Straß (Edo);ja;AT;3492;Etsdorf/Straß;;059 - Stockerau (a) - Krems a.d. Donau (e);Etsdorf-Straß;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;20,578;20,578;Etsdorf-Straß;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20099;VS_Hadersdorf am Kamp (Hfa);ja;AT;3492;Hadersdorf;;059 - Stockerau (a) - Krems a.d. Donau (e);Hadersdorf am Kamp;Kategorie 4;1111 - ABSDORF=HIPPERSDORF (A) - KREM;22,108;22,108;Hadersdorf am Kamp;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20100;VS_Gedersdorf (Hfa H1H);ja;AT;3494;Gedersdorf;;059 - Stockerau (a) - Krems a.d. Donau (e);Gedersdorf;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;24,45;24,45;Gedersdorf;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1211111;20101;VS_Rohrendorf (Hfa H1);ja;AT;3495;Rohrendorf;;059 - Stockerau (a) - Krems a.d. Donau (e);Rohrendorf;Kategorie 6;1111 - ABSDORF=HIPPERSDORF (A) - KREM;27,245;27,245;Rohrendorf;IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1135001;20102;VS_Krems a.d.Donau (in Kr) (Kr);ja;AT;3500;Krems an der Donau;Bahnhofplatz 1;059 - Stockerau (a) - Krems a.d. Donau (e);Krems a.d.Donau;Kategorie 2;1111 - ABSDORF=HIPPERSDORF (A) - KREM;31,466;31,466;Krems a.d.Donau (in Kr);IMM NÖ-West (St. Pölten);Nagelmaier Michael;Hirnschall Rupert
8300;1120001;20103;VS_Stockerau (in Su) (Su);ja;AT;2000;Stockerau;Bahnhofplatz 4;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Stockerau;Kategorie 2;2122 - KORNEUBURG (E) - STOCKERAU (E);25,762;25,762;Stockerau (in Su);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1211231;20105;VS_Sierndorf (Si);ja;AT;2011;Sierndorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Sierndorf;Kategorie 6;1123 - STOCKERAU (A) - HOLLABRUNN (E);32,706;32,706;Sierndorf;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1211231;20106;VS_Höbersdorf (Si  H1);ja;AT;2011;Höbersdorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Höbersdorf;Kategorie 6;1123 - STOCKERAU (A) - HOLLABRUNN (E);34,915;34,915;Höbersdorf;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1211231;20107;VS_Schönborn-Mallebarn (Si  H2);ja;AT;2013;Unbekannt;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Schönborn-Mallebarn;Kategorie 6;1123 - STOCKERAU (A) - HOLLABRUNN (E);37,435;37,435;Schönborn-Mallebarn;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1211231;20108;VS_Göllersdorf (Gr);ja;AT;2013;Göllersdorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Göllersdorf;Kategorie 5;1123 - STOCKERAU (A) - HOLLABRUNN (E);41,11;41,11;Göllersdorf;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1211231;20109;VS_Breitenwaida (Gr  H1);ja;AT;2014;Unbekannt;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Breitenwaida;Kategorie 6;1123 - STOCKERAU (A) - HOLLABRUNN (E);45,715;45,715;Breitenwaida;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1120201;20110;VS_Hollabrunn (Oh);ja;AT;2020;Hollabrunn;Bahnhofplatz 8;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Hollabrunn;Kategorie 3;1123 - STOCKERAU (A) - HOLLABRUNN (E);51,421;51,421;Hollabrunn;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1211241;20111;VS_Hetzmannsdorf-Wullersdorf (Hm);ja;AT;2041;Hetzmansdorf/Wullersdorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Hetzmannsdorf-Wullersdorf;Kategorie 5;1124 - HOLLABRUNN (A) - STAATSGRENZE;57,84;57,84;Hetzmannsdorf-Wullersdorf;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1120511;20112;VS_Platt (in Zd) (Gud H1);ja;AT;2051;Unbekannt;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Platt;Kategorie 6;1124 - HOLLABRUNN (A) - STAATSGRENZE;70,54;70,54;Platt (in Zd);IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1120511;20113;VS_Zellerndorf (in Zd) (Zd);ja;AT;2051;Zellerndorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Zellerndorf;Kategorie 5;1124 - HOLLABRUNN (A) - STAATSGRENZE;73,675;73,675;Zellerndorf (in Zd);IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1120701;20114;VS_Retz (R);ja;AT;2070;Retz;Bahnhofplatz 1;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Retz;Kategorie 5;1124 - HOLLABRUNN (A) - STAATSGRENZE;81,397;81,397;Retz;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1120701;20115;VS_Unterretzbach (R   H1H);ja;AT;2074;Unterretzbach;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Unterretzbach;Kategorie 6;1124 - HOLLABRUNN (A) - STAATSGRENZE;86,56;86,56;Unterretzbach;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1134621;20116;VS_Gaisruck (Hui H1);ja;AT;3464;Gaisruck;;059 - Stockerau (a) - Krems a.d. Donau (e);Gaisruck;Kategorie 6;1131 - STOCKERAU (A) - ABSDORF=HIPPER;6,042;6,042;Gaisruck;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1211311;20117;VS_Hausleiten (Hui);ja;AT;3464;Hausleiten;;059 - Stockerau (a) - Krems a.d. Donau (e);Hausleiten;Kategorie 6;1131 - STOCKERAU (A) - ABSDORF=HIPPER;9,118;9,118;Hausleiten;IMM NÖ-West (St. Pölten);Kopitschek Otto;Berthold Christian
8300;1122301;20118;VS_Weikendorf (Gae H1M);ja;AT;2253;Weikendorf;;039 - Gänserndorf (a) - Marchegg (a);Weikendorf;Kategorie 6;1151 - GÄNSERNDORF (A) - MARCHEGG (A);33,669;33,669;Weikendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1211511;20120;VS_Oberweiden (On);ja;AT;2295;Oberweiden;;039 - Gänserndorf (a) - Marchegg (a);Oberweiden;Kategorie 6;1151 - GÄNSERNDORF (A) - MARCHEGG (A);40,365;40,365;Oberweiden;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1211651;20122;VS_Wolkersdorf (Wol);ja;AT;2120;Wolkersdorf;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Wolkersdorf;Kategorie 3;2163 - GERASDORF (A) - WOLKERSDORF (E;28,598;28,598;Wolkersdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211651;20123;VS_Ulrichskirchen (Wol H1);ja;AT;2122;Ulrichskirchen;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Ulrichskirchen;Kategorie 6;1165 - WOLKERSDORF (A) - MISTELBACH (;31,88;31,88;Ulrichskirchen;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211651;20124;VS_Schleinbach (Snb);ja;AT;2123;Schleinbach;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Schleinbach;Kategorie 5;1165 - WOLKERSDORF (A) - MISTELBACH (;34,099;34,099;Schleinbach;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211651;20125;VS_Hautzendorf (Snb H1);ja;AT;2123;Hautzendorf;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Hautzendorf;Kategorie 6;1165 - WOLKERSDORF (A) - MISTELBACH (;37,896;37,896;Hautzendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211651;20126;VS_Niederkreuzstetten (Snb H2);ja;AT;2114;Neubau Kreuzstetten;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Niederkreuzstetten;Kategorie 6;1165 - WOLKERSDORF (A) - MISTELBACH (;41,515;41,515;Niederkreuzstetten;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211651;20127;VS_Ladendorf (Ldf);ja;AT;2126;Ladendorf;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Ladendorf;Kategorie 6;1165 - WOLKERSDORF (A) - MISTELBACH (;50,089;50,089;Ladendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121301;20128;VS_Paasdorf (Ldf H1);ja;AT;2130;Unbekannt;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Paasdorf;Kategorie 6;1165 - WOLKERSDORF (A) - MISTELBACH (;52,435;52,435;Paasdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121301;20129;VS_Mistelbach (Mb);ja;AT;2130;Mistelbach;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Mistelbach;Kategorie 4;1165 - WOLKERSDORF (A) - MISTELBACH (;55,5;55,5;Mistelbach;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211661;20130;VS_Siebenhirten (Mb  H2H);ja;AT;2154;Siebenhirten;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Siebenhirten;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;61,907;61,907;Siebenhirten;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211661;20131;VS_Hörersdorf (Mb  H3);ja;AT;2132;Hörersdorf;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Hörersdorf;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;63,425;63,425;Hörersdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211661;20132;VS_Frättingsdorf (Ft);ja;AT;2132;Frättingsdorf;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Frättingsdorf;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;66,355;66,355;Frättingsdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121341;20133;VS_Enzersdorf bei Staatz (Enz);ja;AT;2134;Enzersdorf Staatz;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Enzersdorf bei Staatz;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;70,918;70,918;Enzersdorf bei Staatz;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121341;20134;VS_Staatz (Enz K1);ja;AT;2134;Staatz;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Staatz;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;74,937;74,937;Staatz;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121341;20135;VS_Kottingneusiedl (Enz H1);ja;AT;2136;Kottingneusiedl;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Kottingneusiedl;Kategorie 6;1166 - MISTELBACH (A) - LAA A.D.TH. (;77,017;77,017;Kottingneusiedl;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1121361;20136;VS_Laa a.d.Thaya (Laa);ja;AT;2136;Laa/Thaya;;041 - Wien Hbf (a) - Laa a.d. Thaya (e);Laa a.d.Thaya;Kategorie 5;1166 - MISTELBACH (A) - LAA A.D.TH. (;82,605;82,605;Laa a.d.Thaya;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Schmidt Peter;Wachter Josef
8300;1211711;20140;VS_Raasdorf (Raf);ja;AT;2281;Raasdorf;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Raasdorf;Kategorie 6;1171 - STADLAU (A) - SIEBENBRUNN=LEOP;10,326;10,326;Raasdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1211711;20141;VS_Glinzendorf (Raf H1);ja;AT;2282;Glinzendorf;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Glinzendorf;Kategorie 6;1171 - STADLAU (A) - SIEBENBRUNN=LEOP;14,604;14,604;Glinzendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1122831;20142;VS_Siebenbrunn-Leopoldsdorf (Sbl);ja;AT;2283;Siebenbrunn/Leopoldsdorf;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Siebenbrunn-Leopoldsdorf;Kategorie 5;1072 - TRAISEN (E) - ST.PÖLTEN (A);19,487;19,487;Siebenbrunn-Leopoldsdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1211722;20143;VS_Untersiebenbrunn (Sbl H1);ja;AT;2284;Untersiebenbrunn;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Untersiebenbrunn;Kategorie 6;1172 - SIEBENBRUNN=L. (E) - STAATSGRE;22,676;22,676;Untersiebenbrunn;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1211722;20144;VS_Schönfeld-Lassee (Sfl);ja;AT;2291;Schönfeld/Lassee;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Schönfeld-Lassee;Kategorie 6;1172 - SIEBENBRUNN=L. (E) - STAATSGRE;27,12;27,12;Schönfeld-Lassee;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1211722;20145;VS_Breitensee N.Ö. (Sfl H1);ja;AT;2294;Breitensee;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Breitensee N.Ö.;Kategorie 6;1172 - SIEBENBRUNN=L. (E) - STAATSGRE;32,453;32,453;Breitensee N.Ö.;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1122941;20146;VS_Marchegg (Mac);ja;AT;2294;Marchegg;;038 - Stadlau (a) - Staatsgrenze n. Marchegg;Marchegg;Kategorie 5;1172 - SIEBENBRUNN=L. (E) - STAATSGRE;35,606;35,606;Marchegg;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Dostal Sandra;Hemmer Robert
8300;1211911;20147;VS_Unter Waltersdorf (Awanst) (Mim K1);ja;AT;2442;Unterwaltersdorf;;037 - Gramatneusiedl (a) - Wampersdorf (a);Unter Waltersdorf (Awanst);Kategorie X;1191 - GRAMATNEUSIEDL (A) - WAMPERSDO;2,536;2,536;Unter Waltersdorf (Awanst);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luckinger Philipp;Wallner Christian
8300;1211911;20148;VS_Mitterndorf-Moosbrunn (Mim);ja;AT;2440;Mitterndorf/Moosbrunn;;037 - Gramatneusiedl (a) - Wampersdorf (a);Mitterndorf-Moosbrunn;Kategorie X;1191 - GRAMATNEUSIEDL (A) - WAMPERSDO;8,003;8,003;Mitterndorf-Moosbrunn;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luckinger Philipp;Wallner Christian
8300;1211911;20149;VS_Reisenberg-Marienthal (Gn  H1);ja;AT;2440;Reisenberg;;037 - Gramatneusiedl (a) - Wampersdorf (a);Reisenberg-Marienthal;Kategorie X;1191 - GRAMATNEUSIEDL (A) - WAMPERSDO;11,312;11,312;Reisenberg-Marienthal;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luckinger Philipp;Wallner Christian
8300;1131601;20151;VS_Traisen Markt (Lil H2);ja;AT;3160;Traisen;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Traisen Markt;Kategorie 6;1511 - FREILAND (E) - TRAISEN (A);2,197;2,197;Traisen Markt;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1215111;20152;VS_Marktl (Lil H1);ja;AT;3180;Marktl;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Marktl;Kategorie 6;1511 - FREILAND (E) - TRAISEN (A);4,978;4,978;Marktl;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1215111;20153;VS_Lilienfeld (Lil);ja;AT;3180;Lilienfeld;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Lilienfeld;Kategorie 5;1511 - FREILAND (E) - TRAISEN (A);6,502;6,502;Lilienfeld;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1215111;20154;VS_Lilienfeld Krankenhaus (Shr H1);ja;AT;3180;Stangental;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Lilienfeld Krankenhaus;Kategorie 6;1511 - FREILAND (E) - TRAISEN (A);7,793;7,793;Lilienfeld Krankenhaus;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1215111;20155;VS_Schrambach (Shr);ja;AT;3180;Schrambach;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Schrambach;Kategorie 6;1511 - FREILAND (E) - TRAISEN (A);8,618;8,618;Schrambach;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1131831;20156;VS_Freiland (Frd);ja;AT;3183;Freiland;;054 - Traisen (a) - Freiland (e) - inaktiv ab 01.01.2018;Freiland;Kategorie X;1511 - FREILAND (E) - TRAISEN (A);12,199;12,199;Freiland;IMM NÖ-West (St. Pölten);Fahrngruber Manfred;Amon Alois
8300;1131001;20169;VS_St.Pölten Hbf (in Pb) (Pb);ja;AT;3100;St. Pölten;Bahnhofplatz 1;003 - St.Pölten Hbf (e)  - Linz Hbf (a);St.Pölten Hbf;Kategorie 1;2035 - KNOTEN WAGRAM (A) - ST.PÖLTEN;60,563;60,563;St.Pölten Hbf (in Pb);IMM NÖ-West (St. Pölten);Hagmann Christoph;Bayerl Rudolf
8300;1132501;20212;VS_Wieselburg a.d.Erlauf (Wie);ja;AT;3250;Wieselburg an der Erlauf;;055 - Pöchlarn (a) - Scheibbs (e);Wieselburg a.d.Erlauf;Kategorie 5;1551 - PÖCHLARN (A) - SCHEIBBS (E);11,44;11,44;Wieselburg a.d.Erlauf;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215511;20213;VS_Erlauf (Erf);ja;AT;3253;Erlauf;;055 - Pöchlarn (a) - Scheibbs (e);Erlauf;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);4,37;4,37;Erlauf;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1132501;20214;VS_Petzenkirchen (Erf H1);ja;AT;3252;Petzenkirchen;;055 - Pöchlarn (a) - Scheibbs (e);Petzenkirchen;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);9,738;9,738;Petzenkirchen;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20215;VS_Mühling (Wie H1);ja;AT;3250;Mühling;;055 - Pöchlarn (a) - Scheibbs (e);Mühling;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);13,965;13,965;Mühling;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20216;VS_Mühling-Plaika (Wie H2);ja;AT;3250;Mühling;;055 - Pöchlarn (a) - Scheibbs (e);Mühling-Plaika;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);14,871;14,871;Mühling-Plaika;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20217;VS_Schauboden (Wie H3);ja;AT;3251;Schauboden;;055 - Pöchlarn (a) - Scheibbs (e);Schauboden;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);17,807;17,807;Schauboden;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20218;VS_Purgstall (Pus);ja;AT;3251;Purgstall;;055 - Pöchlarn (a) - Scheibbs (e);Purgstall;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);20,05;20,05;Purgstall;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20219;VS_Sölling (Pus H1);ja;AT;3251;Sölling;;055 - Pöchlarn (a) - Scheibbs (e);Sölling;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);22,5;22,5;Sölling;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20220;VS_Saffen (Pus H2);ja;AT;3270;Saffen;;055 - Pöchlarn (a) - Scheibbs (e);Saffen;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);24,835;24,835;Saffen;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1215512;20221;VS_Scheibbs (Sbs);ja;AT;3270;Scheibbs;;055 - Pöchlarn (a) - Scheibbs (e);Scheibbs;Kategorie 6;1551 - PÖCHLARN (A) - SCHEIBBS (E);26,928;26,928;Scheibbs;IMM NÖ-West (St. Pölten);Kraushofer Anita;Wintner Reinhard
8300;1133401;20226;VS_Waidhofen a.d.Ybbs (Wh);ja;AT;3340;Waidhofen/Ybbs;;102 - Lunz am See (e) - Waidhofen a.d.Y. Schmalspur (e);Waidhofen a.d.Ybbs;Kategorie 4;1021 - AMSTETTEN 11 (A) - WEYER (A);23,422;23,422;Waidhofen a.d.Ybbs;IMM NÖ-West (St. Pölten);Hagler Anita;Grossmann Klaus
8300;1216111;20259;VS_Maria Lanzendorf (Mar);ja;AT;2326;Ma. Lanzendorf;;060 - Wien Zvbf Ausfahrgruppe (a) - Felixdorf (a);Maria Lanzendorf;Kategorie 6;1611 - WIEN ZVBF. AUSFAHRGR. (A) - FE;11,405;11,405;Maria Lanzendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Grundtner Sonja;Schwarz Peter1
8300;1216111;20260;VS_Laxenburg-Biedermannsdorf (Gf) (Lx);ja;AT;2361;Laxenburg/Biedermannsdorf;;060 - Wien Zvbf Ausfahrgruppe (a) - Felixdorf (a);Laxenburg-Biedermannsdorf;Kategorie 6;1611 - WIEN ZVBF. AUSFAHRGR. (A) - FE;16,87;16,87;Laxenburg-Biedermannsdorf (Gf);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Grundtner Sonja;Schwarz Peter1
8300;1216111;20261;VS_Guntramsdorf-Kaiserau Haltestelle (in Guk) (Guk H1);ja;AT;2353;Guntramsdorf Kaiserau;;060 - Wien Zvbf Ausfahrgruppe (a) - Felixdorf (a);Guntramsdorf-Kaiserau Haltestelle;Kategorie 6;1611 - WIEN ZVBF. AUSFAHRGR. (A) - FE;21,35;21,35;Guntramsdorf-Kaiserau Haltestelle (in Guk);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Grundtner Sonja;Schwarz Peter1
8300;1216111;20262;VS_Möllersdorf Aspangbahn (Guk H2);ja;AT;2514;Möllersdorf;;060 - Wien Zvbf Ausfahrgruppe (a) - Felixdorf (a);Möllersdorf Aspangbahn;Kategorie 6;1611 - WIEN ZVBF. AUSFAHRGR. (A) - FE;23,17;23,17;Möllersdorf Aspangbahn;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Grundtner Sonja;Schwarz Peter1
8300;1216111;20263;VS_Traiskirchen Aspangbahn (Ti);ja;AT;2514;Traiskirchen;;060 - Wien Zvbf Ausfahrgruppe (a) - Felixdorf (a);Traiskirchen Aspangbahn;Kategorie 6;1611 - WIEN ZVBF. AUSFAHRGR. (A) - FE;24,636;24,636;Traiskirchen Aspangbahn;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Grundtner Sonja;Schwarz Peter1
